09/01/2024,2,10.5,1660.39602,1.63,578.92,1.14,2.03,6.109,0.037,46.27,21551.89,39.91,10.96,9.47,0.8,0.68,87.49,0.1,1.57,5.75,0.02,1.96,842,0.89,49.99,10,0.58,0.4,42.89,0.09,0.21,5.49,0.01,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/01/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/01/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,1,10.1,1802.59731,1.44,367.89,0.9,1.8,5.402,0.031,33.55,14184.7,37.71,11.22,7.87,0.76,0.55,81.44,0.16,1.77,5.29,0.02,1.89,853.63,4.23,50.06,8.41,0.48,0.44,68.85,0.22,0.66,5.36,0.02,0,0,0,0,0,0,0,0,0,0,0,0
12/01/2024,2,12,2119.65273,1.26,342.17,1.17,2.29,6.295,0.042,29.59,10314.96,40.09,10.4,8.21,0.75,0.49,62.09,0.16,2.21,5.76,0.02,1.53,701.95,0.94,51.91,8.21,0.46,0.39,43.08,0.1,0.34,4.94,0.01,0,0,0,0,0,0,0,0,0,0,0,0
13/01/2024,1,12,2053.78236,1.1,293.36,0.72,1.8,5.159,0.037,27.36,10766.9,41.46,11.19,7.85,0.71,0.4,73.49,0.15,2.07,5.28,0.04,1.2,760.36,0.79,51.12,8.05,0.43,0.25,36.19,0.08,0.26,5.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0
13/01/2024,2,12,2138.33792,1.15,350.7,1.08,2.34,6.223,0.037,35.35,13028.14,43.14,11.94,7.82,0.66,0.4,78.03,0.18,2.34,6.13,0.02,1.4,792.39,1.02,52.1,8.82,0.41,0.25,49.14,0.1,0.23,4.96,0.01,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2024,1,11.44,2037.84508,2.07,576.95,1.28,2.25,6.141,0.038,39.1,17620.41,39.36,12.06,7.26,0.78,0.78,95.82,0.14,2.06,6.27,0.02,2.06,940.72,0.82,50.23,9.11,0.44,0.72,56.84,0.09,0.14,5.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0
14/01/2024,2,12,2090.09392,2.04,686.8,1.51,2.25,6.314,0.037,32.54,14596.91,39.62,14.13,7.4,0.7,0.75,88.72,0.21,2.32,6.22,0.02,1.89,816.74,1.52,50.75,8.95,0.43,0.67,55.57,0.13,0.18,5.22,0.01,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2024,1,9.7,1673.2597,2.1,495.35,1.49,2.31,6.615,0.032,41.98,17572.06,41.3,11.48,7.15,0.76,0.78,110.72,0.14,2.03,6.20,0.02,2.19,979.11,0.86,49.17,8.32,0.39,0.59,62.1,0.13,0.26,5.32,0.01,0,0,0,0,0,0,0,0,0,0,0,0
15/01/2024,2,12,2193.7266,1.72,424.01,1.04,1.95,6.245,0.03,42.83,17014.72,43.07,10.15,6.63,0.88,0.59,83,0.13,1.78,6.05,0.01,2.3,956.73,0.79,52.07,7.94,0.41,0.5,48.87,0.08,0.12,5.25,0.01,0,0,0,0,0,0,0,0,0,0,0,0
16/01/2024,1,12,2123.5305,2.39,688.58,1.37,1.96,6.293,0.04,45.17,17660.57,44.94,10.42,6.38,0.93,0.64,80.75,0.12,1.83,5.90,0.02,2.28,935.74,0.83,52.92,7.56,0.44,0.58,50.81,0.05,0.08,4.5,0.01,0,0,0,0,0,0,0,0,0,0,0,0
16/01/2024,2,12,2098.52454,2.24,685.59,0.97,1.68,5.93,0.029,49.08,25644.87,38.71,10.13,7.69,0.81,0.78,110.42,0.09,1.48,5.93,0.02,3.31,1397.28,1.25,53.73,7.69,0.4,0.63,65.5,0.05,0.11,4.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2024,1,12,2162.20112,1.69,437.45,1.01,2.18,6.001,0.036,61.14,24682.44,38.46,10.88,7.48,1.03,0.73,94.27,0.1,1.75,5.58,0.02,2.16,875.12,0.57,52.22,7.75,0.55,0.54,60.95,0.05,0.09,5.11,0.01,0,0,0,0,0,0,0,0,0,0,0,0
17/01/2024,2,12,2157.05485,1.92,520.34,1.06,2.2,6.417,0.024,45.94,16700.91,42.95,11.95,6.9,0.88,0.64,100.55,0.14,2.03,6.49,0.04,2.14,889.28,0.97,51.8,8.16,0.52,0.54,63.69,0.09,0.04,4.9,0.01,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2024,1,12,2016.65373,2.15,607.22,1.17,2.36,6.167,0.042,46.61,21751.48,44,10.48,6.73,1.07,0.79,112,0.15,1.9,6.19,0.02,1.98,950.97,0.78,51.29,8.08,0.51,0.63,64.76,0.07,0.14,4.71,0.01,0,0,0,0,0,0,0,0,0,0,0,0
18/01/2024,2,12,2069.29758,1.72,536.43,1.45,2.55,6.491,0.043,52,19273.91,44.6,11.06,7.57,0.92,0.68,112.25,0.16,2.49,6.56,0.02,1.68,818.79,0.75,52.19,7.86,0.45,0.64,67.59,0.09,0.15,5.28,0.01,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2024,1,12,2096.82879,1.33,512.11,1.11,2.1,6.496,0.033,46.28,19659.2,42.73,10.71,7.65,0.83,0.49,92.73,0.11,2.06,6.15,0.02,1.37,810.79,0.64,52.36,8.59,0.39,0.39,61.86,0.06,0.11,4.71,0.01,0,0,0,0,0,0,0,0,0,0,0,0
19/01/2024,2,10.2,1665.44109,1.57,500.78,0.99,1.85,6.279,0.031,71.51,20018.06,37.38,12.12,8.75,0.75,0.64,86.95,0.11,1.86,6.33,0.01,2.11,774.62,0.73,50.73,9.61,0.39,0.57,60.04,0.07,0.13,4.88,0.01,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2024,1,12,2094.3195,1.41,395.9,0.86,1.93,6.276,0.032,37.07,13974.48,38.57,10.69,8.28,0.83,0.69,76.47,0.1,1.91,5.76,0.01,2.53,806.19,0.73,52.84,9.97,0.36,0.54,52.37,0.06,0.21,5.34,0.01,0,0,0,0,0,0,0,0,0,0,0,0
20/01/2024,2,12,1999.90076,2.23,402.01,0.87,2.06,6.657,0.031,51.85,17750.11,42.28,11.69,8.04,0.82,0.83,103.78,0.11,1.97,6.90,0.01,2.48,940.03,0.86,51.46,10.33,0.35,0.72,56.57,0.09,0.26,6.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0
21/01/2024,1,11.7,1932.51951,1.68,359.33,1.03,2.23,6.543,0.057,45.41,13309.64,38.85,12.06,8.4,0.85,0.68,77.8,0.12,2.04,6.43,0.01,1.73,771.96,0.74,50.58,9.09,0.38,0.65,48.14,0.1,0.22,5.79,0.01,0,0,0,0,0,0,0,0,0,0,0,0
21/01/2024,2,12,2028.8417,1.54,380.85,1.43,2.81,6.96,0.035,36.63,12474.65,41.42,11.5,8.42,0.81,0.7,81.14,0.11,2.32,6.39,0.01,1.95,752.08,0.65,53.12,8.95,0.39,0.64,45.47,0.08,0.22,5.8,0.01,0,0,0,0,0,0,0,0,0,0,0,0
22/01/2024,1,12,1992.21186,1.25,346.43,1.12,2.86,6.816,0.04,22.84,10348.85,40.96,13.14,8.08,1.05,0.54,83.7,0.12,2.69,6.94,0.02,2.17,677.46,0.68,51.3,9.15,0.47,0.49,48.55,0.08,0.47,6.65,0.01,0,0,0,0,0,0,0,0,0,0,0,0
22/01/2024,2,12,2116.40286,1.66,486.14,1.34,3.2,7.495,0.045,32.45,13144.96,44.48,11.73,8.49,0.86,0.72,85.57,0.12,2.95,6.80,0.02,2.19,681.08,0.69,49.86,10.42,0.46,0.65,50.84,0.09,0.76,6.53,0.01,0,0,0,0,0,0,0,0,0,0,0,0
23/01/2024,1,11.3,1871.614,1.89,435.39,1.06,2.29,7.008,0.033,37.63,14581.42,38.65,12.55,8.26,0.92,0.58,84.11,0.11,2.25,6.50,0.02,1.84,804.76,0.72,51.47,10.89,0.48,0.39,50.84,0.09,0.23,6.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0
23/01/2024,2,12,2126.8505,2.21,485.71,1.11,2.47,6.549,0.035,36.47,15300.04,41.94,12.28,8.36,0.93,0.59,89.08,0.1,2.22,6.42,0.02,1.87,791.52,0.67,49.9,10.75,0.45,0.55,62.08,0.08,0.19,5.77,0.01,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2024,1,11.9,1896.64104,1.55,426,0.74,2.13,5.495,0.033,35.79,15317.58,42.68,12.04,7.6,0.91,0.35,98.48,0.13,2.41,6.44,0.02,1.4,795.47,0.9,52.61,10.12,0.46,0.25,56.84,0.12,0.33,5.99,0.01,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2024,2,12,2094.04783,1.15,413.09,0.86,2.48,5.737,0.035,29.19,16103.72,52.58,8.46,5.99,0.94,0.4,118.96,0.15,2.65,6.77,0.02,1.4,719.64,0.68,51.75,10.58,0.43,0.3,52.74,0.11,0.26,6.24,0.01,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2024,1,,,1.1,429.89,1.05,2.75,6.985,0.027,21.78,13096.37,45.15,10.58,7.88,0.73,0.4,100.35,0.16,2.99,7.74,0.01,1.2,702.03,0.6,53.03,10.18,0.33,0.2,59.38,0.14,0.25,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0
25/01/2024,2,,,1.55,671.08,1.56,3.65,8.491,0.041,24.39,14748.54,46.68,12.06,8.2,0.64,0.4,104.68,0.14,3.03,7.37,0.01,1,695.02,0.53,49.55,10.42,0.34,0.2,67.88,0.12,0.22,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0
26/01/2024,1,,,1.7,842.56,2.05,3.93,9.566,0.045,20.18,14165.98,48.77,10.66,7.08,0.7,0.4,119.81,0.15,3.13,7.86,0.02,1,702.25,0.57,51.04,11.34,0.34,0.25,77.68,0.14,0.26,8.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0
26/01/2024,2,,,1.8,608.67,1.45,2.81,8.418,0.038,26.58,14424.24,45.33,10.97,7.94,0.89,0.45,92.58,0.12,2.29,6.97,0.02,1,846.06,0.58,49.71,10.86,0.4,0.25,62.69,0.1,0.17,6.81,0.01,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2024,1,,,1.25,422.9,0.86,2.15,6.491,0.033,32.38,15096.34,45.62,11.17,7.92,0.76,0.4,85.68,0.12,2.09,6.48,0.02,1.2,734.68,0.56,50.62,10.99,0.34,0.2,49.04,0.09,0.17,6.19,0.01,0,0,0,0,0,0,0,0,0,0,0,0
27/01/2024,2,,,1.1,315.49,0.78,1.71,5.875,0.026,27.58,12286.58,46.13,10.07,7.4,0.82,0.4,68.82,0.11,1.71,5.76,0.01,1.6,788.94,0.65,52.39,10.3,0.3,0.25,44.05,0.09,0.15,5.87,0.01,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2024,1,,,1.13,332.53,0.79,1.93,5.796,0.033,31.65,12700.45,46.97,10.29,8.17,0.77,0.54,78.31,0.12,2.03,6.97,0.02,1.37,772.73,0.7,52.97,10.54,0.34,0.39,49.01,0.1,0.22,5.68,0.01,0,0,0,0,0,0,0,0,0,0,0,0
28/01/2024,2,,,1.13,380.13,0.73,2.17,6.126,0.027,24.51,12726.43,44.48,11.16,7.75,0.81,0.45,98.27,0.15,1.92,7.30,0.01,1.05,798.12,0.81,52.23,10.02,0.3,0.4,60.88,0.13,0.26,6.88,0.01,0,0,0,0,0,0,0,0,0,0,0,0
29/01/2024,1,,,0.95,310.47,0.75,1.84,6.46,0.026,20.17,10918.86,38.4,12.79,7.71,0.77,0.53,86.09,0.14,2.05,7.26,0.01,1.02,744.62,0.64,51.87,9.78,0.35,0.4,55.06,0.14,0.27,7.07,0.01,0,0,0,0,0,0,0,0,0,0,0,0
29/01/2024,2,,,1,463.08,1.2,2.67,7.222,0.033,22.5,12764.98,40.37,10.19,8.17,0.71,0.44,90.71,0.13,2.34,6.93,0.01,1.13,894.69,0.69,52.67,10.98,0.34,0.35,62.3,0.12,0.22,6.96,0.01,0,0,0,0,0,0,0,0,0,0,0,0
30/01/2024,1,,,1.21,437.13,1.06,2.55,6.603,0.031,19.53,12392.38,44.47,10.03,7.55,0.79,0.54,103.33,0.13,2.81,7.40,0.02,0.73,705.04,0.49,52.29,10.8,0.38,0.4,60.06,0.09,0.19,6.69,0.01,0,0,0,0,0,0,0,0,0,0,0,0
30/01/2024,2,,,1.07,350.67,0.76,2.05,5.863,0.027,26.44,12829.17,42.3,11.41,8.23,0.88,0.44,96.29,0.13,2.42,7.06,0.01,0.86,762.9,0.67,50.42,10.36,0.42,0.39,52.36,0.06,0.12,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2024,1,,,1.13,315.5,0.68,1.43,5.483,0.037,28.14,12557.98,43.47,10.52,8.25,0.91,0.43,83.48,0.11,1.7,6.58,0.03,1.25,850.81,0.6,50.75,11.43,0.47,0.39,45.64,0.09,0.15,6.08,0.03,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2024,2,,,0.96,433.06,0.99,2.56,6.937,0.052,19.93,13278.79,46.82,9.84,7.89,0.85,0.45,103.1,0.14,2.44,7.82,0.04,0.7,713.28,0.63,50.95,11.34,0.42,0.4,61.95,0.11,0.19,7.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2024,1,12,2055.99384,0.94,465.77,1.65,3.35,8.209,0.037,20.31,12265.24,48.12,9.8,7.95,0.81,0.35,110.71,0.14,2.99,7.53,0.02,0.7,772.82,0.61,50.91,10.34,0.42,0.24,63.55,0.11,0.24,6.95,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2024,2,12,2108.26368,1.2,790.57,2.43,4.04,9.484,0.018,15.87,12361.42,48.18,8.62,7.49,0.66,0.34,116.85,0.14,3.32,7.67,0.04,0.58,706.27,0.54,52.78,10.52,0.36,0.3,70.03,0.12,0.26,7.67,0.01,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2024,1,12,1981.02548,1.19,515.25,1.46,3.18,7.117,0.039,17.44,11666.79,48.02,6.98,6.62,0.58,0.48,155.13,0.24,3.28,8.56,0.02,0.69,813.2,0.7,51.8,10.88,0.35,0.39,96.9,0.19,0.29,7.88,0.01,0,0,0,0,0,0,0,0,0,0,0,0
02/02/2024,2,12,2009.17675,1.23,445.54,1.23,3.09,7.311,0.036,23.5,13263.67,47.34,8.37,8.07,0.52,0.58,121.5,0.14,2.86,6.99,0.02,0.92,929.01,0.6,52.48,10.69,0.37,0.4,79.68,0.15,0.27,7.14,0.01,0,0,0,0,0,0,0,0,0,0,0,0
