toneladas,ag_cabeza,ag_concentrado_pb,ag_colas_pb,ag_colas_zn,au_recuperacion,zn_recuperacion,pb_contenido,zn_contenido,ag_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,ag_concentrado_fe_ley,toneladas_lag1,toneladas_lag2,toneladas_lag3,ag_cabeza_lag2,ag_cabeza_lag3,ag_concentrado_pb_lag1,ag_concentrado_pb_lag2,ag_concentrado_pb_lag3,ag_colas_pb_lag1,ag_colas_pb_lag2,ag_colas_zn_lag1,ag_colas_zn_lag3,ag_concentrado_fe_lag3,ag_colas_fe_lag3,pb_recuperacion_lag1,pb_recuperacion_lag2,pb_recuperacion_lag3,zn_recuperacion_lag1,zn_recuperacion_lag2,zn_recuperacion_lag3,fe_recuperacion_lag2,ag_contenido_lag1,zn_contenido_lag2,zn_contenido_lag3,ag_concentrado_pb_ley_lag1,ag_concentrado_pb_ley_lag2,ag_concentrado_pb_ley_lag3,ag_concentrado_zn_ley_lag1,ag_concentrado_zn_ley_lag2,ag_concentrado_zn_ley_lag3,zn_concentrado_zn_ley_lag2,zn_concentrado_zn_ley_lag3,ag_concentrado_fe_ley_lag2,ag_concentrado_fe_ley_lag3,pb_recuperacion
2116.69224,652.0499980102873,14555.034552402329,131.04007275808547,1074.5204043635886,70.44717839887755,79.65197069617093,33.34486994485185,33.714061771556295,14555.034552402329,1663.810494138788,56.702152716797,1074.5204043635886,2074.5648,2042.2,1732.90551,471.94999958309705,756.8800023212443,15909.36233003125,14943.33887683278,13527.175146142152,103.75000047863858,106.91999795969464,716.0515545015201,518.5983422953423,33.610158526964305,33.61,91.3337979958534,92.68519431944522,95.8431199552573,78.11131377622335,83.70502279646055,79.34622824306064,19.83647993743425,968.6377563184718,45.1929949132649,41.1504257605973,15909.36233003125,14943.33887683278,13527.175146142152,1339.0244959448196,1047.4674059532797,946.1726262239366,48.68131709944946,46.25100646894072,499.11249954273165,518.5983422953423,89.45139325578951
1880.14848,657.0299976499756,12418.457575151571,131.05024095353727,857.4295379312758,76.55079127050479,72.3504966687088,40.44119236081252,35.90656097914583,12418.457575151571,1153.4764310825915,55.578318193855225,857.4295379312758,2116.69224,2074.5648,2042.2,503.2199989743296,471.94999958309705,14555.034552402329,15909.36233003125,14943.33887683278,131.04007275808547,103.75000047863858,1074.5204043635886,499.11249954273165,40.68058009050254,40.68,89.45139325578951,91.3337979958534,92.68519431944522,79.65197069617093,78.11131377622335,83.70502279646055,16.76575262792463,1253.9931588569652,32.63524635564727,45.1929949132649,14555.034552402329,15909.36233003125,14943.33887683278,1663.810494138788,1339.0244959448196,1047.4674059532797,51.69703110079125,48.68131709944946,716.0515545015201,499.11249954273165,90.97656691454443
2029.67525,485.9100097494271,13005.12603627242,133.29332221791833,999.840932349784,72.52443808712802,58.82909677931492,27.544805314290755,19.969926391810866,13005.12603627242,1050.7089969181177,54.06255026911425,999.840932349784,1880.14848,2116.69224,2074.5648,652.0499980102873,503.2199989743296,12418.457575151571,14555.034552402329,15909.36233003125,131.05024095353727,131.04007275808547,857.4295379312758,716.0515545015201,39.87000124371182,39.87,90.97656691454443,89.45139325578951,91.3337979958534,72.3504966687088,79.65197069617093,78.11131377622335,8.181364857943297,1135.73039509663,33.714061771556295,32.63524635564727,12418.457575151571,14555.034552402329,15909.36233003125,1153.4764310825915,1663.810494138788,1339.0244959448196,56.702152716797,51.69703110079125,1074.5204043635886,716.0515545015201,86.11282413095324
2028.2625,807.9400081420214,13141.521073741793,114.25569632480055,942.188945713464,81.73227956022407,-3191.635432258214,57.18508269960317,-23.419413422139996,13141.521073741793,862.0411745860887,33.63533104864629,942.188945713464,2029.67525,1880.14848,2116.69224,657.0299976499756,652.0499980102873,13005.12603627242,12418.457575151571,14555.034552402329,133.29332221791833,131.05024095353727,999.840932349784,1074.5204043635886,65.00003042264991,65.0,86.11282413095324,90.97656691454443,89.45139325578951,58.82909677931492,72.3504966687088,79.65197069617093,21.62339519389233,875.6705482577653,35.90656097914583,33.714061771556295,13005.12603627242,12418.457575151571,14555.034552402329,1050.7089969181177,1153.4764310825915,1663.810494138788,55.578318193855225,56.702152716797,857.4295379312758,1074.5204043635886,93.22190870999265
2127.4803,587.0600013858606,13015.504624943518,174.90013623910343,955.5199121966216,75.56381004575108,79.08822990969618,32.56766062401866,56.068759440844566,13015.504624943518,1238.9965305047594,51.59064354041252,955.5199121966216,2028.2625,2029.67525,1880.14848,485.9100097494271,657.0299976499756,13141.521073741793,13005.12603627242,12418.457575151571,114.25569632480055,133.29332221791833,942.188945713464,857.4295379312758,59.87999985397388,59.88,93.22190870999265,86.11282413095324,90.97656691454443,-3191.635432258214,58.82909677931492,72.3504966687088,29.44475132423691,1488.2899272038496,19.969926391810866,35.90656097914583,13141.521073741793,13005.12603627242,12418.457575151571,862.0411745860887,1050.7089969181177,1153.4764310825915,54.06255026911425,55.578318193855225,999.840932349784,857.4295379312758,87.73760830107177
2022.436,578.719997325133,12500.564824515995,214.50950714496557,1111.9508756976804,76.21931444944438,81.56228096573797,32.33057039931557,58.01921358417344,12500.564824515995,1478.7372875848614,46.17075227499521,1111.9508756976804,2127.4803,2028.2625,2029.67525,807.9400081420214,485.9100097494271,13015.504624943518,13141.521073741793,13005.12603627242,174.90013623910343,114.25569632480055,955.5199121966216,999.840932349784,60.640011389473706,60.64,87.73760830107177,93.22190870999265,86.11282413095324,79.08822990969618,-3191.635432258214,58.82909677931492,30.395487714727093,1125.840231128849,-23.419413422139996,19.969926391810866,13015.504624943518,13141.521073741793,13005.12603627242,1238.9965305047594,862.0411745860887,1050.7089969181177,33.63533104864629,54.06255026911425,942.188945713464,999.840932349784,86.25631380410695
1886.00322,485.9100080886831,13411.895052438658,114.25803780373778,1193.1107775290004,63.34672368271232,60.18970163255318,28.12300210347873,12.644600482740248,13411.895052438658,851.5852675773372,51.96379868102678,1193.1107775290004,2022.436,2127.4803,2028.2625,587.0600013858606,807.9400081420214,12500.564824515995,13015.504624943518,13141.521073741793,214.50950714496557,174.90013623910343,1111.9508756976804,942.188945713464,81.180003460263,81.18,86.25631380410695,87.73760830107177,93.22190870999265,81.56228096573797,79.08822990969618,-3191.635432258214,25.086631290364878,1089.8460223572677,56.068759440844566,-23.419413422139996,12500.564824515995,13015.504624943518,13141.521073741793,1478.7372875848614,1238.9965305047594,862.0411745860887,51.59064354041252,33.63533104864629,955.5199121966216,942.188945713464,88.49848269354982
2120.67545,546.5999978395063,12424.216356414245,166.52821932232646,639.7200733373317,72.3760453615111,82.57866010956472,31.92768428987279,66.85985724256406,12424.216356414245,858.4934026501933,41.73386893866911,639.7200733373317,1886.00322,2022.436,2127.4803,578.719997325133,587.0600013858606,13411.895052438658,12500.564824515995,13015.504624943518,114.25803780373778,214.50950714496557,1193.1107775290004,955.5199121966216,66.78997720742963,66.79,88.49848269354982,86.25631380410695,87.73760830107177,60.18970163255318,81.56228096573797,79.08822990969618,29.352620835881996,798.3009131861279,58.01921358417344,56.068759440844566,13411.895052438658,12500.564824515995,13015.504624943518,851.5852675773372,1478.7372875848614,1238.9965305047594,46.17075227499521,51.59064354041252,1111.9508756976804,955.5199121966216,86.72500467726736
2110.00104,681.4899988369428,11218.485770470095,125.9900661327355,891.8164514448129,77.1104607200754,77.21645672392535,47.07221455158422,46.947911952347184,11218.485770470095,1168.1959649218277,55.75969480824188,891.8164514448129,2120.67545,1886.00322,2022.436,485.9100080886831,578.719997325133,12424.216356414245,13411.895052438658,12500.564824515995,166.52821932232646,114.25803780373778,639.7200733373317,1111.9508756976804,47.46001746527077,47.46,86.72500467726736,88.49848269354982,86.25631380410695,82.57866010956472,60.18970163255318,81.56228096573797,14.266802556542691,1017.8602185349652,12.644600482740248,58.01921358417344,12424.216356414245,13411.895052438658,12500.564824515995,858.4934026501933,851.5852675773372,1478.7372875848614,51.96379868102678,46.17075227499521,1193.1107775290004,1111.9508756976804,93.44729920701094
1849.7226,536.2700025470857,10548.926697459914,105.84001607304504,572.0500439030241,79.96957561319174,71.91748538879776,32.91091788587825,28.125815810912258,10548.926697459914,1015.0225068552188,57.36430092038093,572.0500439030241,2110.00104,2120.67545,1886.00322,546.5999978395063,485.9100080886831,11218.485770470095,12424.216356414245,13411.895052438658,125.9900661327355,166.52821932232646,891.8164514448129,1193.1107775290004,67.51000926624496,67.51,93.44729920701094,86.72500467726736,88.49848269354982,77.21645672392535,82.57866010956472,60.18970163255318,18.59335779733678,1337.5899412645051,66.85985724256406,12.644600482740248,11218.485770470095,12424.216356414245,13411.895052438658,1168.1959649218277,858.4934026501933,851.5852675773372,41.73386893866911,51.96379868102678,639.7200733373317,1193.1107775290004,93.22448750149472
2042.2,596.429998898498,10818.967639966602,112.35000817787704,399.9239911503397,86.53374270971588,76.81405724878985,39.37652253127552,42.67294393701561,10818.967639966602,1096.2878348173276,52.31243685514093,399.9239911503397,1849.7226,2110.00104,2120.67545,681.4899988369428,546.5999978395063,10548.926697459914,11218.485770470095,12424.216356414245,105.84001607304504,125.9900661327355,572.0500439030241,639.7200733373317,78.69018444462145,78.69,93.22448750149472,93.44729920701094,86.72500467726736,71.91748538879776,77.21645672392535,82.57866010956472,12.733197255502787,935.370062491004,46.947911952347184,66.85985724256406,10548.926697459914,11218.485770470095,12424.216356414245,1015.0225068552188,1168.1959649218277,858.4934026501933,55.75969480824188,41.73386893866911,891.8164514448129,639.7200733373317,94.0995653165612
2103.39248,519.8499978076954,10651.342201572776,117.50999751711382,413.0714520186564,85.19813105660454,84.14626185030669,37.80675340110513,57.97089897491014,10651.342201572776,908.1073657388552,52.11399068513157,413.0714520186564,2042.2,1849.7226,2110.00104,536.2700025470857,681.4899988369428,10818.967639966602,10548.926697459914,11218.485770470095,112.35000817787704,105.84001607304504,399.9239911503397,891.8164514448129,53.96002154066293,53.96,94.0995653165612,93.22448750149472,93.44729920701094,76.81405724878985,71.91748538879776,77.21645672392535,33.68576506271408,1178.41126969914,28.125815810912258,46.947911952347184,10818.967639966602,10548.926697459914,11218.485770470095,1096.2878348173276,1015.0225068552188,1168.1959649218277,57.36430092038093,55.75969480824188,572.0500439030241,891.8164514448129,93.2232567306741
2115.33119,391.4999981964203,10243.20337438741,97.11000054107043,442.61589060939065,69.62989983313838,80.12725964964055,25.999381660699257,37.5368310869379,10243.20337438741,998.116973568546,52.30642215459923,442.61589060939065,2103.39248,2042.2,1849.7226,596.429998898498,536.2700025470857,10651.342201572776,10818.967639966602,10548.926697459914,117.50999751711382,112.35000817787704,413.0714520186564,572.0500439030241,35.76006448553894,35.76,93.2232567306741,94.0995653165612,93.22448750149472,84.14626185030669,76.81405724878985,71.91748538879776,54.97713537245967,1053.9322303652734,42.67294393701561,28.125815810912258,10651.342201572776,10818.967639966602,10548.926697459914,908.1073657388552,1096.2878348173276,1015.0225068552188,52.31243685514093,57.36430092038093,399.9239911503397,572.0500439030241,91.47528245108872
2093.81436,549.9099809847485,10065.915794757087,117.75367874740137,392.6676088891694,84.6319242123921,86.32439212772184,39.9442844920073,66.30478172657453,10065.915794757087,395.2122367395309,22.071728076970576,392.6676088891694,2115.33119,2103.39248,2042.2,519.8499978076954,596.429998898498,10243.20337438741,10651.342201572776,10818.967639966602,97.11000054107043,117.50999751711382,442.61589060939065,399.9239911503397,24.11038148067904,24.11,91.47528245108872,93.2232567306741,94.0995653165612,80.12725964964055,84.14626185030669,76.81405724878985,53.66157909866956,756.603460375977,57.97089897491014,42.67294393701561,10243.20337438741,10651.342201572776,10818.967639966602,998.116973568546,908.1073657388552,1096.2878348173276,52.11399068513157,52.31243685514093,413.0714520186564,399.9239911503397,92.85808169319776
1985.20308,517.2524326471522,11835.618912195054,132.6778212150883,460.3167060024871,90.56878015467024,86.5112012068468,29.944646131656537,62.33793146813569,11835.618912195054,145.77814398925432,9.66394342237104,460.3167060024871,2093.81436,2115.33119,2103.39248,391.4999981964203,519.8499978076954,10065.915794757087,10243.20337438741,10651.342201572776,117.75367874740137,97.11000054107043,392.6676088891694,413.0714520186564,23.57054360354968,23.57,92.85808169319776,91.47528245108872,93.2232567306741,86.32439212772184,80.12725964964055,84.14626185030669,29.551249796731632,1113.2112469994345,37.5368310869379,57.97089897491014,10065.915794757087,10243.20337438741,10651.342201572776,395.2122367395309,998.116973568546,908.1073657388552,52.30642215459923,52.11399068513157,442.61589060939065,413.0714520186564,90.71447249401864
1876.1492,613.3299976968503,13697.608021749456,142.0699526399108,534.5850502467973,74.47167235764236,81.63438456663994,30.581848723657625,47.10396132997977,13697.608021749456,1244.7129319264748,48.95772811479245,534.5850502467973,1985.20308,2093.81436,2115.33119,549.9099809847485,391.4999981964203,11835.618912195054,10065.915794757087,10243.20337438741,132.6778212150883,117.75367874740137,460.3167060024871,442.61589060939065,38.57005659881314,38.57,90.71447249401864,92.85808169319776,91.47528245108872,86.5112012068468,86.32439212772184,80.12725964964055,41.9222228287122,988.4858946460562,66.30478172657453,37.5368310869379,11835.618912195054,10065.915794757087,10243.20337438741,145.77814398925432,395.2122367395309,998.116973568546,22.071728076970576,52.30642215459923,392.6676088891694,442.61589060939065,91.43826228750946
2031.30628,711.5000048194587,9648.117325993231,154.61989732351535,510.46139815574,84.36248409054838,76.13030871983386,39.8081686740446,48.19163012577451,9648.117325993231,1316.6820443188535,48.4539363585873,510.46139815574,1876.1492,1985.20308,2093.81436,517.2524326471522,549.9099809847485,13697.608021749456,11835.618912195054,10065.915794757087,142.0699526399108,132.6778212150883,534.5850502467973,392.6676088891694,25.44062832408085,25.44,91.43826228750946,90.71447249401864,92.85808169319776,81.63438456663994,86.5112012068468,86.32439212772184,37.10141585935164,1089.7570740938002,62.33793146813569,66.30478172657453,13697.608021749456,11835.618912195054,10065.915794757087,1244.7129319264748,145.77814398925432,395.2122367395309,9.66394342237104,22.071728076970576,460.3167060024871,392.6676088891694,92.4122065636703
2023.13475,485.91001243487614,8995.789104802912,210.9094062623276,657.5340615894067,76.00353066099194,87.73575914297334,20.759828209413616,65.42568134145564,8995.789104802912,1412.875343956116,45.21528247074783,657.5340615894067,2031.30628,1876.1492,1985.20308,613.3299976968503,517.2524326471522,9648.117325993231,13697.608021749456,11835.618912195054,154.61989732351535,142.0699526399108,510.46139815574,460.3167060024871,38.0176080770552,38.01,92.4122065636703,91.43826228750946,90.71447249401864,76.13030871983386,81.63438456663994,86.5112012068468,36.79254940093363,1397.4622934846157,47.10396132997977,62.33793146813569,9648.117325993231,13697.608021749456,11835.618912195054,1316.6820443188535,1244.7129319264748,145.77814398925432,48.95772811479245,9.66394342237104,534.5850502467973,460.3167060024871,85.12258012766794
2019.5497,760.0000045093456,11938.9904460287,114.25581854916284,756.1997941188068,71.48336789436976,49.50204546330436,43.35439981523544,21.58127650588249,11938.9904460287,855.3280327194926,54.91036164703376,756.1997941188068,2023.13475,2031.30628,1876.1492,711.5000048194587,613.3299976968503,8995.789104802912,9648.117325993231,13697.608021749456,210.9094062623276,154.61989732351535,657.5340615894067,534.5850502467973,38.78010897639179,38.78,85.12258012766794,92.4122065636703,91.43826228750946,87.73575914297334,76.13030871983386,81.63438456663994,48.10665551434731,913.6875529321038,48.19163012577451,47.10396132997977,8995.789104802912,9648.117325993231,13697.608021749456,1412.875343956116,1316.6820443188535,1244.7129319264748,48.4539363585873,48.95772811479245,510.46139815574,534.5850502467973,92.09450108733648
1992.83185,789.9099775712775,8948.425845795891,121.62982323348604,622.8971067367684,82.26029786455345,70.82525532615989,43.73912068575036,42.12604550703567,8948.425845795891,858.7759718476246,32.467994734929206,622.8971067367684,2019.5497,2023.13475,2031.30628,485.91001243487614,711.5000048194587,11938.9904460287,8995.789104802912,9648.117325993231,114.25581854916284,210.9094062623276,756.1997941188068,510.46139815574,30.190035983056816,30.19,92.09450108733648,85.12258012766794,92.4122065636703,49.50204546330436,87.73575914297334,76.13030871983386,46.07772463374228,1427.3576657067815,65.42568134145564,48.19163012577451,11938.9904460287,8995.789104802912,9648.117325993231,855.3280327194926,1412.875343956116,1316.6820443188535,45.21528247074783,48.4539363585873,657.5340615894067,510.46139815574,94.2700463769607
1999.13296,819.5998899030482,11079.660815575036,239.06645836673005,562.876878438136,91.3023855746312,86.00550202534176,41.08896466612481,80.9869116909825,11079.660815575036,858.7910183755029,28.576924005455435,562.876878438136,1992.83185,2019.5497,2023.13475,760.0000045093456,485.91001243487614,8948.425845795891,11938.9904460287,8995.789104802912,121.62982323348604,114.25581854916284,622.8971067367684,657.5340615894067,43.28001153986496,43.28,94.2700463769607,92.09450108733648,85.12258012766794,70.82525532615989,49.50204546330436,87.73575914297334,20.64524495860184,1502.0277058942677,21.58127650588249,65.42568134145564,8948.425845795891,11938.9904460287,8995.789104802912,858.7759718476246,855.3280327194926,1412.875343956116,54.91036164703376,45.21528247074783,756.1997941188068,657.5340615894067,89.22455873408546
2072.80125,580.9199881442202,9851.878418885162,177.82667679033963,841.0470017481106,69.04838308778564,85.7455139465219,33.0911524970488,62.42878712559271,9851.878418885162,858.8539487869699,27.490218100658577,841.0470017481106,1999.13296,1992.83185,2019.5497,789.9099775712775,760.0000045093456,11079.660815575036,8948.425845795891,11938.9904460287,239.06645836673005,121.62982323348604,562.876878438136,756.1997941188068,60.79983612259657,60.8,89.22455873408546,94.2700463769607,92.09450108733648,86.00550202534176,70.82525532615989,49.50204546330436,17.95716235922177,1605.151330130568,42.12604550703567,21.58127650588249,11079.660815575036,8948.425845795891,11938.9904460287,858.7910183755029,858.7759718476246,855.3280327194926,32.467994734929206,54.91036164703376,622.8971067367684,756.1997941188068,87.94312584008628
2110.02732,690.7899842193709,9140.469205662052,145.7090452418688,568.7297800338864,80.47809845575705,80.22192542382834,41.80332885193956,59.67406157938974,9140.469205662052,858.8074612445536,34.58662746976964,568.7297800338864,2072.80125,1999.13296,1992.83185,819.5998899030482,789.9099775712775,9851.878418885162,11079.660815575036,8948.425845795891,177.82667679033963,239.06645836673005,841.0470017481106,622.8971067367684,43.78908799020228,43.79,87.94312584008628,89.22455873408546,94.2700463769607,85.7455139465219,86.00550202534176,70.82525532615989,53.75334962969716,1096.4117774941317,80.9869116909825,42.12604550703567,9851.878418885162,11079.660815575036,8948.425845795891,858.8539487869699,858.7910183755029,858.7759718476246,28.576924005455435,32.467994734929206,562.876878438136,622.8971067367684,92.54622051386714
2080.79942,559.3100006607095,8771.7169867037,108.65999780879568,453.1146851423519,80.05902682692732,72.79856781417308,31.920320345046683,35.37090082137079,8771.7169867037,1277.1945485669332,46.72005796714827,453.1146851423519,2110.02732,2072.80125,1999.13296,580.9199881442202,819.5998899030482,9140.469205662052,9851.878418885162,11079.660815575036,145.7090452418688,177.82667679033963,568.7297800338864,562.876878438136,25.71005300709821,25.71,92.54622051386714,87.94312584008628,89.22455873408546,80.22192542382834,85.7455139465219,86.00550202534176,16.347927952433626,1393.9665955579414,62.42878712559271,80.9869116909825,9140.469205662052,9851.878418885162,11079.660815575036,858.8074612445536,858.8539487869699,858.7910183755029,27.490218100658577,28.576924005455435,841.0470017481106,562.876878438136,93.503454726903
2055.76832,532.5499920866105,8895.199979368526,149.48994419316767,521.6460321536791,81.09945276789996,75.87643732666001,24.20153420976736,35.41111581588909,8895.199979368526,1654.1092270133583,40.53888193712925,521.6460321536791,2080.79942,2110.02732,2072.80125,690.7899842193709,580.9199881442202,8771.7169867037,9140.469205662052,9851.878418885162,108.65999780879568,145.7090452418688,453.1146851423519,841.0470017481106,63.39007347578864,63.39,93.503454726903,92.54622051386714,87.94312584008628,72.79856781417308,80.22192542382834,85.7455139465219,36.48916357025788,1101.2906621257328,59.67406157938974,62.42878712559271,8771.7169867037,9140.469205662052,9851.878418885162,1277.1945485669332,858.8074612445536,858.8539487869699,34.58662746976964,27.490218100658577,568.7297800338864,841.0470017481106,89.28723375732844
2136.61704,303.4200031421537,6715.955761911599,124.34972195923343,631.6364633953038,70.20813075445179,83.69495970858326,22.79942261350631,40.050804057397706,6715.955761911599,858.905998371462,27.740987749181365,631.6364633953038,2055.76832,2080.79942,2110.02732,559.3100006607095,690.7899842193709,8895.199979368526,8771.7169867037,9140.469205662052,149.48994419316767,108.65999780879568,521.6460321536791,568.7297800338864,37.99992259238391,38.0,89.28723375732844,93.503454726903,92.54622051386714,75.87643732666001,72.79856781417308,80.22192542382834,32.3877906032798,1045.448011551027,35.37090082137079,59.67406157938974,8895.199979368526,8771.7169867037,9140.469205662052,1654.1092270133583,1277.1945485669332,858.8074612445536,46.72005796714827,34.58662746976964,453.1146851423519,568.7297800338864,91.1983488852461
2095.158,536.2399905359777,7801.600648855951,161.17830138271418,562.470758624131,76.74781675691655,83.33129038194366,39.047380144286166,60.77221185592024,7801.600648855951,858.8902595422906,25.75225935950944,562.470758624131,2136.61704,2055.76832,2080.79942,532.5499920866105,559.3100006607095,6715.955761911599,8895.199979368526,8771.7169867037,124.34972195923343,149.48994419316767,631.6364633953038,453.1146851423519,35.21936251696464,35.22,91.1983488852461,89.28723375732844,93.503454726903,83.69495970858326,75.87643732666001,72.79856781417308,52.102797057832575,581.0102495377926,35.41111581588909,35.37090082137079,6715.955761911599,8895.199979368526,8771.7169867037,858.905998371462,1654.1092270133583,1277.1945485669332,40.53888193712925,46.72005796714827,521.6460321536791,453.1146851423519,88.65150942198474
2074.2928,830.1499918365605,12817.801943568806,144.52001486017016,674.8667102775187,79.69224278995614,70.46514703755341,37.47070816819125,40.135033221860446,12817.801943568806,1702.8031939939542,51.220836609396535,674.8667102775187,2095.158,2136.61704,2055.76832,303.4200031421537,532.5499920866105,7801.600648855951,6715.955761911599,8895.199979368526,161.17830138271418,124.34972195923343,562.470758624131,521.6460321536791,29.260145156950923,29.26,88.65150942198474,91.1983488852461,89.28723375732844,83.33129038194366,83.69495970858326,75.87643732666001,29.831879369756248,1060.5128127954072,40.050804057397706,35.41111581588909,7801.600648855951,6715.955761911599,8895.199979368526,858.8902595422906,858.905998371462,1654.1092270133583,27.740987749181365,40.53888193712925,631.6364633953038,521.6460321536791,92.2314345323816
2038.16904,429.3699982654636,12636.79346340931,121.97999377401206,1106.0236680428409,64.33291671886212,85.15106830844333,22.227785150834524,43.1193871733316,12636.79346340931,1268.1307251356852,51.05492574291055,1106.0236680428409,2074.2928,2095.158,2136.61704,536.2399905359777,303.4200031421537,12817.801943568806,7801.600648855951,6715.955761911599,144.52001486017016,161.17830138271418,674.8667102775187,631.6364633953038,36.80975025315445,36.81,92.2314345323816,88.65150942198474,91.1983488852461,70.46514703755341,83.33129038194366,83.69495970858326,25.552027141880192,1635.0111791386455,60.77221185592024,40.050804057397706,12817.801943568806,7801.600648855951,6715.955761911599,1702.8031939939542,858.8902595422906,858.905998371462,25.75225935950944,27.740987749181365,562.470758624131,631.6364633953038,89.99675732617258
2041.32729,608.3800004220509,15650.162866323984,186.2098922135636,1068.316732760551,75.56911743049396,84.81647872301961,26.566288210379568,53.15132584044409,15650.162866323984,1395.2848791412164,48.82696347388804,1068.316732760551,2038.16904,2074.2928,2095.158,830.1499918365605,536.2399905359777,12636.79346340931,12817.801943568806,7801.600648855951,121.97999377401206,144.52001486017016,1106.0236680428409,562.470758624131,37.99976678725093,38.0,89.99675732617258,92.2314345323816,88.65150942198474,85.15106830844333,70.46514703755341,83.33129038194366,23.677338025928545,767.9439946277319,40.135033221860446,60.77221185592024,12636.79346340931,12817.801943568806,7801.600648855951,1268.1307251356852,1702.8031939939542,858.8902595422906,51.220836609396535,25.75225935950944,674.8667102775187,562.470758624131,89.05910515367297
2057.419,472.2899980257087,14853.828631632554,191.9986030657496,1091.0553929410032,62.86106491788284,89.20251730575556,17.98348940525126,58.636539661410914,14853.828631632554,1189.468206362278,37.06284143804058,1091.0553929410032,2041.32729,2038.16904,2074.2928,429.3699982654636,830.1499918365605,15650.162866323984,12636.79346340931,12817.801943568806,186.2098922135636,121.97999377401206,1068.316732760551,674.8667102775187,48.579602249992526,48.58,89.05910515367297,89.99675732617258,92.2314345323816,84.81647872301961,85.15106830844333,70.46514703755341,6.949234500435048,1153.8418329533447,43.1193871733316,40.135033221860446,15650.162866323984,12636.79346340931,12817.801943568806,1395.2848791412164,1268.1307251356852,1702.8031939939542,51.05492574291055,51.220836609396535,1106.0236680428409,674.8667102775187,84.66539238124136
2117.22739,441.7999870704987,15416.89877863695,216.39852612973775,1187.127459943771,71.21541324083559,91.97419854704852,10.112937591825313,75.86341913671693,15416.89877863695,858.9840679681511,28.703333687359542,1187.127459943771,2057.419,2041.32729,2038.16904,608.3800004220509,429.3699982654636,14853.828631632554,15650.162866323984,12636.79346340931,191.9986030657496,186.2098922135636,1091.0553929410032,1106.0236680428409,57.069766368206025,57.07,84.66539238124136,89.05910515367297,89.99675732617258,89.20251730575556,84.81647872301961,85.15106830844333,31.49810511789418,875.6323152161832,53.15132584044409,43.1193871733316,14853.828631632554,15650.162866323984,12636.79346340931,1189.468206362278,1395.2848791412164,1268.1307251356852,48.82696347388804,51.05492574291055,1068.316732760551,1106.0236680428409,67.16336172767446
2090.54681,485.9100061473919,14972.783137556367,114.25659349388344,1062.1089429368535,71.11002517338434,343.5971648096208,23.99498536127861,-14.813641919744448,14972.783137556367,862.9295984237666,37.577337758451,1062.1089429368535,2117.22739,2057.419,2041.32729,472.2899980257087,608.3800004220509,15416.89877863695,14853.828631632554,15650.162866323984,216.39852612973775,191.9986030657496,1187.127459943771,1068.316732760551,50.16996939210526,50.17,67.16336172767446,84.66539238124136,89.05910515367297,91.97419854704852,89.20251730575556,84.81647872301961,26.51175452423159,829.7031966849967,58.636539661410914,53.15132584044409,15416.89877863695,14853.828631632554,15650.162866323984,858.9840679681511,1189.468206362278,1395.2848791412164,37.06284143804058,48.82696347388804,1091.0553929410032,1068.316732760551,90.89548290269794
1968.33975,725.8600009455791,14627.371281237392,114.25638354954609,1215.8433737532544,76.03195279413205,-775.5553105162771,32.91194433519702,-14.298020711113422,14627.371281237392,862.6123761044748,36.39315014375401,1215.8433737532544,2090.54681,2117.22739,2057.419,441.7999870704987,472.2899980257087,14972.783137556367,15416.89877863695,14853.828631632554,114.25659349388344,216.39852612973775,1062.1089429368535,1091.0553929410032,54.41996326999385,54.42,90.89548290269794,67.16336172767446,84.66539238124136,343.5971648096208,91.97419854704852,89.20251730575556,24.468816777833037,901.3544874853336,75.86341913671693,58.636539661410914,14972.783137556367,15416.89877863695,14853.828631632554,862.9295984237666,858.9840679681511,1189.468206362278,28.703333687359542,37.06284143804058,1187.127459943771,1091.0553929410032,93.40220544963452
2119.7216,598.0099988870968,17204.219123592546,140.62964791862296,639.2570886734911,84.69996653033988,81.18163444687924,26.675407690322697,36.25171852267186,17204.219123592546,858.1794808694555,48.738659490999616,639.2570886734911,1968.33975,2090.54681,2117.22739,485.9100061473919,441.7999870704987,14627.371281237392,14972.783137556367,15416.89877863695,114.25638354954609,114.25659349388344,1215.8433737532544,1187.127459943771,61.38997838319681,61.39,93.40220544963452,90.89548290269794,67.16336172767446,-775.5553105162771,343.5971648096208,91.97419854704852,37.4344479872051,1309.6899878678837,-14.813641919744448,75.86341913671693,14627.371281237392,14972.783137556367,15416.89877863695,862.6123761044748,862.9295984237666,858.9840679681511,37.577337758451,28.703333687359542,1062.1089429368535,1187.127459943771,87.27624652731201
