date_index,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,au_recuperacion,ag_recuperacion,pb_recuperacion,zn_recuperacion,fe_recuperacion,au_contenido,ag_contenido,pb_contenido,zn_contenido,ag_concentrado_pb_ley,pb_concentrado_pb_ley,zn_concentrado_pb_ley,ag_concentrado_zn_ley,zn_concentrado_zn_ley,au_concentrado_fe_ley,ag_concentrado_fe_ley,fe_concentrado_fe_ley
2024-06-10_1,12.0,2022.67,1.4056704942368596,711.8800045357111,2.3353267091688403,3.6477688131748778,7.608205818339578,0.04666771007564357,20.394536267824083,12873.981944110452,48.871633654766185,9.721019041963995,6.648601620408325,0.5133661002084279,0.5442621490287194,160.16005291046753,0.22425995899652476,3.3722627091245205,7.651737173716503,0.025496467266882657,0.5069069319899642,103.33999991425765,0.16532065343907754,0.16321122817789196,7.536865322552527,0.010962904133235417,2.8036034297301313,1245.996509610602,0.8013345111036057,1.9577303667498773,42.279286661833446,0.08158070650459132,0.4016854083699041,50.990001103822046,0.13618212894845289,0.08099660464722806,5.945165892015578,0.007727599526150583,0.4,50.99,0.15,0.1,5.56,0.01,75.46997742719647,93.85143671110318,90.81378494754401,84.41876409678298,21.854546424669614,2.145768087573217,1351.3652687337944,42.89675654680588,62.28612726966381,12873.981944110452,48.871633654766185,9.721019041963995,1026.6982469388788,52.31212686287983,2.8036034297301313,1245.996509610602,42.279286661833446
2024-06-10_2,12.0,1931.12,1.3868658902346345,504.66000127306245,1.6848856082253785,2.9638770463101762,7.39493488937133,0.04516165623085837,26.37790471170307,11502.192472234685,45.42642624696518,10.92520446660706,7.944741561420479,0.6318931496097708,0.5237998794053993,124.86000390264033,0.17427065314910178,2.688932449303732,7.375947305279182,0.024898872717297203,0.48778812356215456,77.4299374695167,0.1331497235209064,0.13751255615004912,7.259517560752463,0.01050757912599405,2.415460230942334,749.8296305708199,0.492480883556996,1.1286111698852979,42.751186760985085,0.04764676855141757,0.37664065884574444,38.66010681306129,0.11243108196422735,0.08036689440660409,5.213106744796536,0.00836617409634488,0.37,38.66,0.12,0.09,5.11,0.01,76.3900600421247,93.34012138296353,90.00210337654755,83.42884600250461,28.978931399480246,2.0458819934787944,909.6545737646063,29.284131040860622,47.751352999991894,11502.192472234685,45.42642624696518,10.92520446660706,1050.2803257982248,52.470347411947316,2.415460230942334,749.8296305708199,42.751186760985085
2024-06-11_1,12.0,1905.18,1.2913539056792265,528.4100013788061,1.7175727670906724,1.3117348288895534,7.328598044691428,0.030039475881232017,18.677587843757244,11725.642560955721,45.73328594435384,12.086473639771153,6.756463890757904,0.42257824971995517,0.6630136165034118,123.74086086733479,0.126840349444473,0.9223346560668695,7.349275032071806,0.015853084075796033,0.6519905690245194,106.39995266316218,0.11767078184620479,0.1551578384149744,7.33159685642026,0.01129075364110982,2.6808635033322896,1061.5555133286157,0.43706481145904524,1.1940272013569029,43.390045447332525,0.03951204569807426,0.5243306053997487,46.300021283205055,0.09757399337174287,0.0897904993167748,5.062741001703024,0.0095150243401197,0.5,46.3,0.1,0.1,5.19,0.01,63.626356064913956,92.15058944960357,92.87272032074446,56.598539926678,33.373054180341214,1.5653748273912753,927.6948814468165,30.39060360283083,14.144489955375319,11725.642560955721,45.73328594435384,12.086473639771153,1401.7041042050514,57.460536839964554,2.6808635033322896,1061.5555133286157,43.390045447332525
2024-06-11_2,12.0,1778.32,1.093660033753244,535.8300142929857,1.9567539490989228,-0.5088205354796047,8.002876950508627,0.028401843964550092,11.950089450809303,9850.087578748611,44.2466106273058,11.586583561556605,6.1947720694878115,0.49123266227210294,0.6133424399765354,123.74224498024621,0.08573711469422952,-1.0439536965277583,8.082872366347967,0.007924965569713007,0.660267319977849,150.29272120772862,0.11894555734936901,0.16613587116548983,8.102484886386755,0.014557027503715195,2.6299130624791327,682.7085438147799,0.3885425381985762,0.6954535506321586,34.79490220824064,0.04597064854245857,0.3165789659362037,57.390168332829184,0.07190291379002825,0.07377392094492927,3.444859011446105,0.009075587122673336,0.4,57.39,0.1,0.09,5.63,0.01,75.58712383252069,90.96704814342205,95.8040413160079,228.82066159839414,63.983119333047924,1.4700769727997836,866.8042894873983,33.33726453160376,-20.7047399648034,9850.087578748611,44.2466106273058,11.586583561556605,923.0504844433741,35.38607315716774,2.6299130624791327,682.7085438147799,34.79490220824064
2024-06-15_2,12.0,2092.31,1.7000286496313883,788.7799128015248,2.2144189305913273,4.606751479514784,7.352214097376299,0.03942670163669622,21.458872241805086,12470.266242406313,44.28742274061743,9.989136985944134,7.431558412055308,0.3837330308805573,0.7999721793958532,256.6638856726273,0.29790599678494223,4.361572611745289,7.348599798620904,0.023742831377116337,0.5529079325413496,106.76990637172796,0.09395099959689018,0.13922329614917778,6.867531084764638,0.01009130476383426,3.647892884583493,682.6414924765205,0.673632724437692,2.590607467179222,36.33966988567168,0.059021159943621664,0.47696811266044403,92.64008499909924,0.07972769109788855,0.07907512893948149,6.1443906021044,0.008890741773471374,0.57,92.64,0.13,0.11,6.39,0.01,78.64177967426406,91.05922718415633,87.13310405652598,88.19586841036833,9.232212889108709,2.7972778354722374,1502.816079334469,40.37095304079563,85.00981196221332,12470.266242406313,44.28742274061743,9.989136985944134,919.0468249457706,23.020174934178364,3.647892884583493,682.6414924765205,36.33966988567168
2024-06-16_1,12.0,2205.26,1.4056704942368596,711.8800045357111,2.3353267091688403,3.6477688131748778,7.608205818339578,0.04666771007564357,20.394536267824083,12873.981944110452,48.871633654766185,9.721019041963995,6.648601620408325,0.5133661002084279,0.5442621490287194,160.16005291046753,0.22425995899652476,3.3722627091245205,7.651737173716503,0.025496467266882657,0.5069069319899642,103.33999991425765,0.16532065343907754,0.16321122817789196,7.536865322552527,0.010962904133235417,2.8036034297301313,1245.996509610602,0.8013345111036057,1.9577303667498773,42.279286661833446,0.08158070650459132,0.4016854083699041,50.990001103822046,0.13618212894845289,0.08099660464722806,5.945165892015578,0.007727599526150583,0.4,50.99,0.15,0.1,5.56,0.01,75.46997742719647,93.85143671110318,90.81378494754401,84.41876409678298,21.854546424669614,2.3394703697596313,1473.3554027735065,46.76912266578786,67.90880619315006,12873.981944110452,48.871633654766185,9.721019041963995,1026.6982469388788,52.31212686287983,2.8036034297301313,1245.996509610602,42.279286661833446
2024-06-16_2,12.0,2110.56,1.3868658902346345,504.66000127306245,1.6848856082253785,2.9638770463101762,7.39493488937133,0.04516165623085837,26.37790471170307,11502.192472234685,45.42642624696518,10.92520446660706,7.944741561420479,0.6318931496097708,0.5237998794053993,124.86000390264033,0.17427065314910178,2.688932449303732,7.375947305279182,0.024898872717297203,0.48778812356215456,77.4299374695167,0.1331497235209064,0.13751255615004912,7.259517560752463,0.01050757912599405,2.415460230942334,749.8296305708199,0.492480883556996,1.1286111698852979,42.751186760985085,0.04764676855141757,0.37664065884574444,38.66010681306129,0.11243108196422735,0.08036689440660409,5.213106744796536,0.00836617409634488,0.37,38.66,0.12,0.09,5.11,0.01,76.3900600421247,93.34012138296353,90.00210337654755,83.42884600250461,28.978931399480246,2.23598569750021,994.1798320169785,32.00521749533887,52.188416870864,11502.192472234685,45.42642624696518,10.92520446660706,1050.2803257982248,52.470347411947316,2.415460230942334,749.8296305708199,42.751186760985085
2024-06-17_1,12.0,2001.93,1.3121203961724108,768.2199999863283,2.400750669134668,4.081678827159018,8.137430909043685,0.03600799054345028,16.68478956550058,12264.34005603514,45.06686585548416,8.619260955220604,7.538870251278085,0.386611926837987,0.5280900625718434,181.89977521757837,0.2247116121219196,3.8502549937038433,8.16795844508957,0.01812663772782269,0.4856073262537812,111.29999270715662,0.1502868106681971,0.117843891546538,8.04851104993988,0.0,1.605534777397633,868.2455157872055,0.46065411865487227,0.6431124472118674,39.80971853818291,0.017223671403276422,0.41543302959693806,63.8700278148452,0.130839294205414,0.08493073149128386,6.058363925514022,-0.0010792297530871527,0.39,63.87,0.13,0.09,5.8,0.01,73.6868125753311,93.09032503195137,91.09415586301466,87.20283914370467,25.476284734119936,1.935585433395897,1431.6572071907085,43.78107913911702,71.25549169876739,12264.34005603514,45.06686585548416,8.619260955220604,1094.6461722071128,52.104579078553854,1.605534777397633,868.2455157872055,39.80971853818291
2024-06-17_2,12.0,2042.1999999999998,1.1759845754973357,693.420000281738,1.989046221717555,4.423462816161302,7.894779274830277,0.0360889050493705,15.64035404142253,11349.618910968502,43.090816805015486,9.301598029101294,8.72557399180987,0.3388972888612078,0.5709650367844519,247.68964441903563,0.2698303003342108,4.219418863656854,7.860028569822622,0.023422954478637258,0.472122867149693,90.07000221764702,0.12087782724471482,0.12185705282348379,7.640179770372558,0.009636430757474305,2.0252580301061895,699.3707879111147,0.4014228166341138,0.6923941379653352,41.220675718351735,0.019699064193917835,0.36297271421386385,47.24998530697094,0.10116188157071225,0.08176124430399079,5.28023302793596,0.008929256002358827,0.32,47.25,0.11,0.09,5.13,0.01,74.90765305968601,94.4604530937579,86.97883914722769,89.16062136017104,29.830404394960613,1.7989789749127572,1337.656672065128,35.33106708543766,80.54410113603652,11349.618910968502,43.090816805015486,9.301598029101294,1775.5998365798555,43.93976314525359,2.0252580301061895,699.3707879111147,41.220675718351735
2024-06-18_1,12.0,1945.07,1.3102482322817712,653.4300007948895,2.1090160502350095,3.936180625688498,8.44196722139957,0.041915188165962285,17.005817638082952,11492.225436435634,42.96156221859945,9.16639428503328,8.503660476193062,0.42622009087566054,0.5912561537191149,156.91994385446213,0.23761805728848334,3.6965918542948835,8.439141139697757,0.024310718161902493,0.5455439603841096,89.16000162802474,0.16018236876796355,0.3449386752190883,8.277507946208514,0.010425906859750275,2.1309072165157907,730.3896998464463,0.5416102402260857,4.344230247998939,37.299580527738804,0.057044603733258155,0.4713478281115413,59.14999393918675,0.14233127205956325,0.1577689742796498,6.919254228800268,0.008244118562195426,0.46,59.15,0.14,0.25,6.62,0.01,69.36135428745003,92.29030369250755,89.226734901589,81.98666884082019,17.61142110365758,1.7676911277762208,1172.9793887120309,36.60244707971888,62.77019763554939,11492.225436435634,42.96156221859945,9.16639428503328,1091.3856905440796,49.91866624986162,2.1309072165157907,730.3896998464463,37.299580527738804
2024-06-18_2,12.0,2062.53,1.2169184048942199,667.3700016730786,2.386958119856117,3.2279395539741826,8.572477559715209,0.04348323703183694,14.175923627752109,9721.814459631765,40.352227235178084,12.065130606679292,9.159649888144507,0.4178791056368023,0.47342243504535797,147.89008419928734,0.20877977236376505,2.7209240987383616,8.538789768693723,0.02200305281639545,0.41778141194729684,84.97996147860749,0.12701707123467065,0.1654788324053151,8.426155682392306,0.010133028813131656,1.5199047282877804,577.4085373903993,0.36340933343876713,0.8937458123911955,42.62344985886262,0.019689160659882084,0.31041824236897975,37.01010917898155,0.1039889561791865,0.09453481905285853,5.094831646912305,0.009202119731757621,0.29,37.01,0.11,0.1,5.05,0.01,79.06601906972607,95.44886484189387,91.7279064572324,75.10224813745793,39.749660425205384,1.9845022998512747,1313.8256098780578,45.15923277370888,50.00099023107947,9721.814459631765,40.352227235178084,12.065130606679292,1403.3218368886871,53.71728193225645,1.5199047282877804,577.4085373903993,42.62344985886262
2024-06-19_1,12.0,2042.1999999999998,1.5695935551113462,629.5200041232988,2.3541572476273784,4.112733580765046,8.734662238709893,0.04910921037327401,19.785152216147207,9769.97321398863,42.342083557437235,8.599291640400255,8.640626355175721,0.5092835050095393,0.5971226995399066,141.54022163536666,0.21932879494806398,3.873210487566856,8.739682516035261,0.024541965506161906,0.5826319772421306,88.60998167986219,0.14904174035460788,0.23553049487902006,8.585214761777788,0.010140915242117023,2.1827043871811274,638.0955470997047,0.4196052596293346,2.221985893001894,38.279730199062605,0.02919508230249199,0.46691149205823984,48.870070012769006,0.12947403733751378,0.09186600754766137,6.437647118989586,0.008762879196182351,0.43,48.87,0.13,0.1,6.42,0.01,75.51586887638808,93.61044274309931,91.15552005502902,84.34860176720827,26.087394246959732,2.4206037532431837,1203.4612367716775,43.82447412675677,70.84459743556465,9769.97321398863,42.342083557437235,8.599291640400255,841.704218837709,51.99263269998083,2.1827043871811274,638.0955470997047,38.279730199062605
2024-06-19_2,12.0,1871.68,1.6787831091306864,779.5400018224502,3.322211625164604,3.2218199880299117,9.11474934243894,0.05460248665260265,18.816833524317754,11098.03421814973,51.30897295332401,7.815276938806774,6.5730674039462915,0.43896351832673963,0.5895607756711989,123.73995013532564,0.27237509867713283,2.929879202621955,9.276287946007493,0.030174117633451906,0.546047537736655,77.89000939151292,0.21607583330290828,0.3061616445051427,9.192840365820297,0.017553999898132926,2.309584126077678,681.9517093101481,0.679653244253134,2.3392473206787994,25.530618266941435,0.17141300582836094,0.4606240238189433,48.63001366967894,0.19362072141124306,0.20768150879222474,8.401458770934427,0.010101261451231733,0.6,48.629999999999995,0.33,0.28,8.3,0.01,76.73619094844501,94.71074120907879,92.29132331937039,77.05697375538884,11.503722334827984,2.411162210351823,1381.8765303385628,57.387825152268015,46.46701987634096,11098.03421814973,51.30897295332401,7.815276938806774,918.1877986599059,48.39137239906296,2.309584126077678,681.9517093101481,25.530618266941435
2024-06-20_1,12.0,1859.75,1.5052446496152383,780.3799835588618,3.1901522971436833,3.845875780458516,9.64316662692443,0.04609310536089709,16.888071152836496,10716.981462310594,49.93437576966344,6.745695348937834,6.887739968308459,0.39769210009064554,0.6113996085417646,202.9970198333277,0.47400046763480624,3.677376880678929,9.803275333495995,0.025662853624014218,0.5405284784288164,115.32002987772313,0.2202843134428805,0.297329900677341,9.6989493474396,0.011741044813960615,2.4324249709847052,1116.8035914791424,1.0067740712069881,2.3710373111952823,24.074617471790674,0.12681707105568643,0.4610353268388591,73.23998750200097,0.18723781762035915,0.21019747129436794,9.094916743165296,0.006905814115876756,0.39,73.24,0.19,0.29,8.25,0.01,74.80721788713345,92.2804646839904,85.95771136473267,83.74149760912029,8.628217528649307,2.0941373513648935,1339.2771571710937,50.997727953580124,59.894996445271865,10716.981462310594,49.93437576966344,6.745695348937834,1056.9476596626564,36.59813844750596,2.4324249709847052,1116.8035914791424,24.074617471790674
2024-06-20_2,12.0,2141.99,1.2140234539405959,731.7300040101376,3.033646548567373,4.232529190664186,9.805249989319647,0.04382719493046527,12.083193224388047,10219.78940851678,50.136803666883736,8.094414933302032,7.133294256802428,0.3889408483580511,0.6085828607116128,203.22079532382864,0.4098800612492311,4.01741226412924,9.954084766762838,0.02460348056446751,0.5527587618318737,128.49997039680702,0.2429152498829382,0.20175708904047113,9.886829910359337,0.010253084947039403,3.3652341180007035,1081.54588190533,0.9797273637132142,2.3696200984043405,41.410201244485606,0.04835282938188264,0.4260412502316324,85.56000077813842,0.20971780430294515,0.10408291549286477,8.466528337245368,0.008536481529768903,0.36,85.56,0.21,0.13,8.63,0.01,70.53337810249278,90.1819397342854,87.20176036318783,85.72648498083207,15.977262026040393,1.8341683720531574,1413.4741637803431,56.66405766647536,77.71993305037181,10219.78940851678,50.136803666883736,8.094414933302032,1143.3804677614164,52.02712204784636,3.3652341180007035,1081.54588190533,41.410201244485606
2024-06-21_1,12.0,2080.44,1.1848131002539928,800.200013706418,2.7714412235946178,2.3327422498633457,10.338406264109425,0.042799277906071485,13.941024750387319,11093.481588823424,41.538000831758886,9.551421474695687,9.601383568961088,0.41107150372369444,0.38283134198320845,153.0624243969519,0.3341914750503621,1.8789046046512334,10.384742807681464,0.019646039681114176,0.37944942772879175,127.63918190014728,0.26233795252048553,0.2773199179208776,10.384742744747253,0.011162015067939575,0.9357818667088755,621.8463321352308,0.6394755156806615,1.300456409140383,37.800924477565125,0.019983043148871994,0.3041857493605495,60.780150507389635,0.2113167316362468,0.13890444830862775,6.675732556869372,0.0099686584095041,0.37,60.78,0.19,0.13,7.68,0.01,79.35894032197963,93.8933055645065,88.65486713894717,64.92975517927584,39.76883379183548,1.9561443642610399,1563.1058145802658,51.116775597078146,31.511256134295795,11093.481588823424,41.538000831758886,9.551421474695687,978.6551759114675,53.888663331037826,0.9357818667088755,621.8463321352308,37.800924477565125
2024-06-21_2,12.0,2106.54,1.114896252896501,782.3299872442979,2.8706501258735777,4.015388076293018,9.133228120730497,0.045049105555277774,12.373223405368915,9958.986828691615,40.46476970580997,8.132593685028468,9.260826051616405,0.3496340286321989,0.3685796243545743,174.0076759059619,0.37852885439865874,3.742457740612503,9.124769629846549,0.02485811360621637,0.32846705103302287,110.62997330658104,0.21263006768426554,0.320171340569567,8.995279377895194,0.01132735965287409,1.5326276805944998,699.7623167240948,0.729437289867194,2.6396153779061002,35.24547110910863,0.060767161862245844,0.23618280103441236,65.48015265349395,0.17302308691926127,0.14241419742388736,6.98352181269647,0.007538400808875787,0.2,65.48,0.16,0.18,7.7,0.01,83.05717798458208,93.30590854524098,87.63359933422088,80.54267571128902,23.653429275160484,1.9506589156623646,1537.6901541521638,52.993258395038055,68.12763113880074,9958.986828691615,40.46476970580997,8.132593685028468,885.0120837399387,42.13546688267269,1.5326276805944998,699.7623167240948,35.24547110910863
2024-06-22_1,11.94,2073.6,1.235977477674617,758.9299921388407,2.4882471258818226,5.026690112483733,9.315654693695233,0.04325614995759984,14.488423344480163,10708.72245833921,39.13560674127712,9.153634038312791,9.490740169146552,0.3595672654155526,0.4593662094492907,175.85868413905462,0.34066224124481714,4.78484561160101,9.305394447812722,0.024719890387215983,0.4089279122231045,104.11999670982402,0.20875380937166024,0.2691015693801454,9.163374437941604,0.010064398876867123,2.245216913583313,817.1988289915525,0.8373050316116528,2.938662114285696,41.692127068529764,0.038909361430415484,0.31756167637554394,68.64010834808171,0.1774796694236933,0.13627514708250535,7.544876651116231,0.00862919142873158,0.3,68.64,0.18,0.14,8.0,0.01,79.14925241018474,92.66026556927572,87.06703675819854,85.35874613843258,18.0713032091867,2.028534313383811,1458.2105662018403,44.92336287176549,88.97236270969219,10708.72245833921,39.13560674127712,9.153634038312791,834.8828410648238,46.268520835697416,2.245216913583313,817.1988289915525,41.692127068529764
2024-06-22_2,12.0,2025.21,1.3489586639697446,856.8999948781338,2.6541394134010887,5.243495397036352,9.129877121856179,0.044631394168417285,15.251868299905839,10918.12103150565,37.2134519236428,10.09913097796087,9.962680835397322,0.3372994255495627,0.3833198425958593,158.08903531621587,0.2537919556558076,4.906242955485159,9.072034007181749,0.024303878542032642,0.34967987855798804,88.61999319078689,0.15079339689258736,0.2759738748042277,8.920393239254706,0.009634798037136653,1.7630695695896126,604.3253862393833,0.5410678973775006,1.305659266138084,41.98529596201075,0.019824616985629213,0.2788880631114781,62.79008850058122,0.13124589305333043,0.22440048449736238,7.264286288596483,0.009124425146339266,0.3,62.79,0.13,0.31,7.04,0.01,83.37567011306366,94.10784966722878,91.05889389902923,83.04727159681245,18.521078866309225,2.277760422105219,1633.1499180646563,48.945882688703584,88.18938685446199,10918.12103150565,37.2134519236428,10.09913097796087,804.9965837977343,48.024097011754534,1.7630695695896126,604.3253862393833,41.98529596201075
2024-06-23_1,11.95,2130.08,1.3436627789674291,701.2099888288916,2.414702760954663,5.063756673816277,8.651556836710615,0.06552041414001018,14.616695272294788,10810.00178204336,42.143524498982956,8.763452824023924,9.020911664348668,0.6208392721470652,0.6510690678577736,173.72799657000587,0.34163226260488266,4.870704612206499,8.632283710473736,0.03654358846662814,0.5925251691039977,93.57000785861034,0.19403303113163675,0.24493086556204124,8.393601956228128,0.011124196911429417,2.5785948655925006,709.4040811410381,0.6257615044605205,1.9629085476765873,41.31424261388593,0.04620792905854754,0.42624355049808577,42.00994091880115,0.15788701396501234,0.10109497187919693,5.637355574856178,0.008186847946046405,0.42,42.01,0.17,0.1,5.29,0.01,75.1177936813655,95.30078484587771,86.5536335628065,87.30576808877312,31.36004243184552,2.1499532929729845,1423.4443271933828,44.51894847048886,94.16980708145113,10810.00178204336,42.143524498982956,8.763452824023924,852.6195725072099,44.0483197104999,2.5785948655925006,709.4040811410381,41.31424261388593
2024-06-23_2,12.0,2108.21,1.1583996868114241,658.8799901086388,2.138938262446279,4.9469392630312985,8.422393384477743,0.06205209840324048,13.633531373758933,11221.410704183778,41.06043521336147,9.125488764059783,8.938915894828236,0.6237253630975204,0.5756199347025897,165.4480019211973,0.3207081295738905,4.751736991544918,8.398263870810514,0.035813352859001196,0.5634728135453588,91.66001941592798,0.18045616264548284,0.19868656117672284,8.182054564919875,0.010473797020736473,2.0087330998424364,685.5171274016803,0.5336720796104781,1.4866370670309619,42.128611662350814,0.03883984853184982,0.4773201182558036,56.25989740682128,0.15940078351811993,0.12191118131543709,6.158483158804801,0.008782882369877214,0.46,56.26,0.17,0.12,5.85,0.01,66.69969300024147,93.09935721264681,85.67537902865384,88.32780839817623,24.096909925164738,1.628906421695719,1293.2034957694025,38.6338645526914,92.11872155139015,11221.410704183778,41.06043521336147,9.125488764059783,803.4726193782504,44.12072582236017,2.0087330998424364,685.5171274016803,42.128611662350814
2024-06-24_1,12.0,2065.93,1.1571124662666787,519.549997417299,1.6403609421865055,4.282325690409505,8.606975213628164,0.056206031046489184,17.805239575265887,11563.829279612744,42.76029687860197,9.756634110477197,9.585170452199538,0.6989062915898644,0.6306825522715354,170.31918276778265,0.34010871580893565,4.109222752650138,8.576043732150394,0.03588322592448744,0.5838812410064637,93.38000059726602,0.16678138261295128,0.19621699908128634,8.455455341106441,0.010466882490664887,2.473186782918394,732.3737303486828,0.5797706586947253,1.004940197374678,43.54809441485011,0.038851180457483266,0.4720297677092589,55.55002100167156,0.14233141517203335,0.1483386230261337,6.377885940493179,0.008786463164269091,0.47,55.55,0.17,0.18,6.66,0.01,65.84948431781953,91.04923136151318,79.90175294819618,88.95353446194437,25.076190766555417,1.5741407184190932,977.2804995612375,27.077672393027864,78.69705951858329,11563.829279612744,42.76029687860197,9.756634110477197,995.8959981874962,46.096760670467035,2.473186782918394,732.3737303486828,43.54809441485011
2024-06-24_2,12.0,1900.18,1.3364373244865015,595.4700006925289,1.9505106520241093,3.682035348658876,7.881781777135279,0.06012207715493007,18.687882308069725,11498.64464647922,45.314612549736154,9.146108397331135,7.813345092373391,0.6949123110845059,0.6290703800800633,150.97991120332634,0.18268484354902237,3.4592812979092256,7.884571737777238,0.034243562222101474,0.5890833884704216,99.0399999967484,0.11343689972311735,0.25090428146247384,7.696766397616233,0.010935128034132333,3.407585602344425,1041.8858494078634,0.6553751920730416,2.924860452316873,40.251735705323426,0.057079998830883084,0.43889815738799515,48.800010447730095,0.08455946004315427,0.10842125503544524,5.962059373335048,0.008476276644992169,0.43,48.8,0.08,0.1,5.93,0.01,71.95653786475675,93.00195879019468,91.00086713947341,84.14129651217672,23.23729227207011,1.8273157536477542,1052.3173366165088,33.72784549969757,58.869709929671,11498.64464647922,45.314612549736154,9.146108397331135,911.702449438917,50.44982577267537,3.407585602344425,1041.8858494078634,40.251735705323426
2024-06-25_1,12.0,2086.93,0.983529851357459,501.47999893524855,1.6274648650991568,3.142565426601314,6.793362204565252,0.05154411721941107,14.977080939301631,10994.153615768015,40.56663433478923,7.633181590310565,8.375342163522367,0.575887842115117,0.45892540227150513,108.11999848907455,0.1676737499539559,2.974216649095599,6.7340553338776035,0.031886987359959464,0.4347391310843229,64.76000740891496,0.11579200205029919,0.16506726180075215,6.5344252884764025,0.010421502016248608,2.254932855879235,611.2920335955772,0.4406423788046213,1.006039147523258,40.91034333113569,0.03913003900524613,0.34102044950166066,36.620002178050775,0.09906600821440874,0.12176704858477765,4.764467688213455,0.008943348235073974,0.33,36.62,0.11,0.15,4.55,0.01,70.04215381752694,93.69068138529343,90.06952668670752,86.45110531368736,26.790117664628465,1.437655798419408,980.5232496619976,30.591261338673704,56.69734999772734,10994.153615768015,40.56663433478923,7.633181590310565,819.5391519430864,49.064693820563704,2.254932855879235,611.2920335955772,40.91034333113569
2024-06-25_2,12.0,1983.53,0.9819998238033808,528.7099993909355,1.9156133815086172,3.9814582197236508,8.365975703478338,0.05652768676238173,13.64846596373045,10323.175155376453,44.23014198375106,7.2871687603582425,7.977731011291,0.6059324153549176,0.46734699124126916,130.7498122105926,0.19632626834700098,3.8471434649551344,8.38175052404424,0.034204751804076554,0.4528435111368549,78.45981464234735,0.13569070260996832,0.14340618237843888,8.243420415978349,0.010270445702179415,1.9612848640750935,566.2793028131503,0.41798906199995217,0.8125696549562463,41.89462679040272,0.029436937986003647,0.35534799744549894,46.930440633058936,0.11744483344883537,0.10015595168475934,6.068432541628642,0.009031652422458607,0.36,46.93,0.12,0.11,6.3,0.01,69.83058110873144,92.59949101468979,90.15141729699738,89.65668508222876,26.98499933326484,1.3601782919558403,971.1021085643366,34.25462317179856,70.80494887727343,10323.175155376453,44.23014198375106,7.2871687603582425,763.5973634054393,48.67218034679132,1.9612848640750935,566.2793028131503,41.89462679040272
2024-06-27_2,11.93,2066.58,1.3807184249439504,451.3600015198756,1.4702560837043512,3.5041000283075974,7.2061913344526465,0.06017514890302969,24.039284123836207,11086.896878786543,40.9454792894462,10.251217925613002,9.760150259484131,0.6690395921611055,0.6470951140692722,107.00997157903251,0.19215471000932233,3.285646528802773,7.123501025307831,0.04046175862613787,0.605128582580074,57.51167200056258,0.11937968543983991,0.123782027156675,6.851067826038955,0.010526926431192598,3.781358148413029,530.8697137321963,0.40672004160023073,0.7524792941537665,42.837332677319736,0.05897449298450429,0.508886900433318,43.168636256545255,0.11067309838360119,0.1047321186778461,5.7606621762956625,0.009058935782416917,0.49,43.17,0.12,0.11,5.64,0.01,68.04986252142857,91.70909691179686,87.34041118656502,87.670085856565,15.614372403338939,1.9417110159578117,855.4363665351924,26.537526408711468,63.48631929405237,11086.896878786543,40.9454792894462,10.251217925613002,692.5903609062905,40.691494035518105,3.781358148413029,530.8697137321963,42.837332677319736
2024-06-28_1,11.92,2044.55,1.0178458308012017,488.21000020790234,1.7472901529217781,4.447578830124895,7.074574504040994,0.05683280527346389,13.429780689214203,11112.727028410618,43.21896664193037,6.327576259721245,8.534755290818799,0.5906075429238055,0.5772573940530636,111.0698200459893,0.27516341989821586,4.380844260692721,7.022742233121522,0.03788531804284842,0.5685937786497671,60.041023176933805,0.18039599726216343,0.15749356352668667,6.514948590760165,0.01132770035702968,2.7257488778504033,544.5149478133629,1.3836342070406134,1.4763249277319235,41.987102441900745,0.06385350716747343,0.4323837704253861,29.44971461331696,0.10441950094507196,0.07421812773093217,4.27511782032052,0.008011044739501757,0.43,29.45,0.13,0.1,3.96,0.01,65.16172288019663,95.05297953773486,84.79183705660463,92.0354838881194,30.73353488816228,1.3560393631654462,948.7900938513114,30.291223108760654,83.69060168800584,11112.727028410618,43.21896664193037,6.327576259721245,585.2361916088048,43.62478099412744,2.7257488778504033,544.5149478133629,41.987102441900745
